katalog;kapitel;seite;kapitel_titel;tafel_titel;pos;teilenummer;bezeichnung
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;13;17H7619;Adjuster pin known as the wedge
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;14;GWC1102MS;Wheel cylinder 3/4”bore size with item 17
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;14;GWC1102;Wheel cylinder 3/4”bore size, genuine AP with items 17/18
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;15;GRK2014;Repair kit for [link]GWC1102[/link] wheel cylinder, genuine AP
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;16;513118A;Bleed screw, 1/4” UNF
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;17;17H7949;Retaining clip for wheel cylinder
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;18;37H4642;Gasket for wheel cylinder to backplate
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;19;GDB106;Brake drum with built in spacer
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;20;CMZ422;Screw 1/4” UNF 1 1/4” long for brake drum to hub
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;21;17H7612;Gaiter, backplate to handbrake levers
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;22;17H7620;Wedge set for 1 backplate- Kit of 1 wedge and 2 tappets
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;23;GBK1834;Brake shoe spring car set (2 of each spring)
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;25;FAM8356;Grip for handbrake lever
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;25;MSA0195;Grip for handbrake in burr wWalnut
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;25;SP224;Grip for handbrake in alloy
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;26;FAM621;Compensator bracket for cable
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;27;GVC2135;Cable for handbrake front section
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;28;GVC2134;Cable for handbrake rear section
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;29;CLZ409;Clevis pin to rear brake levers
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;30;ACA5522;Guide for handbrake cable through floor
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;31;21A385;Sealing pad for cable guide - was SPK10002
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;32;SE910201;Screw for guide to floor
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;33;WA1090;Plain washer 3/16”
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;34;GFK3210;Plain nut 3/16”UNF or use locknut [link]NH806011[/link]
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;35;FAM628;Fork end for cable to handbrake
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;36;31G5049;Adjusting nut fork to front cable
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;37;GFK3211;Plain nut 1/4”UNF acts as locking nut on fork
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;38;CLZ512;Clevis pin for fork to cable
cat002;chap0206;159;Brake and Brake Controls;Rear Brakes, Handbrake and Mechanism;39;CK989;Handbrake lever gaiter black vinyl
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;2;2A3034;Bronze bush for brake pedal RHD
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;4;2A5880;Shaft for brake and clutch pedal 115mm long
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;5;GFK3322;Lock nut 5/16” UNF
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;6;CLZ512;Clevis pin (use [link]GFK102[/link] split pin)
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;7;2A5652;Pedal return spring manual pre servo only
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;8;SH605051;Setscrew 5/16” UNF 5/8” long bracket to body
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;9;GFK1125;Spring washer 5/16” UNF
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;10;GPR107;Pedal pad black to 1990
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;10;GPR107BLUE;Pedal pad blue to 1990
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;10;GPR107RED;Pedal pad red to 1990
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;10;SZU10001;Pedal pad from 1990
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;14;NAM8567;Boot for servo
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;18;GFK3392;Lock nut M8 metric
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;20;NAM8546;Bush for pin to crank assembly
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;21;NAM8540;Plastic covered clevis pin
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;22;GFK101;Split pin
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;25;NAM8544;Pedal return spring RHD when servo fitted
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;26;ALA6593;Blanking plate no holes
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;27;ALA6592;Blanking plate one hole
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;28;ALA7530;Blanking plate two holes
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;29;ALA6505;Master cylinder base plate and engine stabiliser bracket
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;30;CRC8664;Master cylinder base plate and engine stabiliser bracket
cat002;chap0206;160;Brake and Brake Controls;Clutch Pedals and Controls;31;NAM9197;Gasket bulkhead to plate
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;1;GSM119;Servo assembly fitted from 1988 on
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;2;GSM120;Repair kit for servo
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;3;GMC90376;Brake master cylinder
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;4;GRK1032;Repair kit for brake master cylinder [link]GMC90376[/link] - 1988 - 1995
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;4;GRK1039;Repair kit for brake master cylinder [link]GMC90376[/link] - 1995 - 2000
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;6;GRK6009;Cap for master cylinder reservoir with float switch
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;11;AED172;Plain copper washer
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;12;2A715;Banjo bolt
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;13;GMC227;Master cylinder pre servo to 1988
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;14;GRK1035;Repair kit for brake master cylinder [link]GMC227[/link]
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;15;31G840;Gasket for master cylinder to body
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;16;GFK3212;Plain nut 5/16” UNF
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;17;GFK1125;Spring washer 5/16” UNF
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;18;FAM7821;Brake valve fitted on bulkhead
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;19;GFK5182;Bolt 1/4” UNF 2” long for holding Valve
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;20;GFK1124;Spring washer 1/4”
cat002;chap0206;161;Brake and Brake Controls;Brake Master Cylinders, Valves and Servo;21;NAM8569;Grommet - Pipe to servo - part of [link]GSM120[/link] kit No.2
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;1;HMM09K;Pipe, valve to [link]GMC227[/link] master cylinder lower RHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;1;HMM29K;Pipe, valve to [link]GMC227[/link] master cylinder lower LHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;1;HMK022;Pipe, valve to [link]GMC90376[/link] master cylinder RHD with servo 88on
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;2;HMK014;Pipe, valve to [link]GMC227[/link] master cylinder upper RHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;2;HMK31K;Pipe, valve to [link]GMC227[/link] master cylinder upper LHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;2;HMK026;Pipe, valve to [link]GMC90376[/link] master cylinder RHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;2;SEN45;Servo easy move braided hose kit for GMC90376
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;3;BAU5654;Pipe kit, pre shaped steel for [link]GMC227[/link] master cylinder RHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;3;BAU5654MS;Pipe kit, copper nickel for [link]GMC227[/link] master cylinder RHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;3;BAU5655MS;Pipe kit, copper nickel for [link]GMC227[/link] master cylinder LHD
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;4;TM110051;Male union, M10 metric thread
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;6;BMK2466A;Metric female connector, deleted from 1988 by using a female end pipe
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;7;HMV013;Pipe from Banjo No.17 to PDWA No.32
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;8;HF44;Pipe, front hose bridging pipe
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;9;HMV102;Pipe, valve to rear 3 way union
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;10;3H2424;Union, 3 way UNF thread
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;12;GFK1124;Spring washer 1/4” UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;13;GFK3211;Plain nut 1/4” UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;14;HD26;Pipe, 3 way to L/H hose
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;15;HD6;Pipe, 3 way to R/H hose
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;16;GBH249;Front rubber brake hose
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;16;GBH249KIT;Rubber brake hose kit - Full car set - 2 front, 2 back
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;16;C-AJJ4030;Front braided brake hose set
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;16;C-AJJ4026;Braided brake hose kit - Full car set - 2 front, 2 back
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;16;C-AJJ4027B;Braided brake & clutch hose kit - Car set - 2 front, 2 back, 1 clutch
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;17;21A654;Connecting banjo
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;18;C5192A;Banjo bolt
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;19;233220A;Sealing washer for banjo
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;20;3H550;Sealing washer for banjo bolt
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;22;2K8686;Nut for locking front hose to subframe L/H
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;23;WE600101;Shake proof washer
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;24;TM606031;Male union 3/8” UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;25;TN606031;Female union 3/8” UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;26;GBH250;Rear rubber brake hose
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;26;C-AJJ4031;Rear braided hose kit
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;27;NT606041;Hose to radius arm half nut 3/8”UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;28;GHF323;Shake proof washer 3/8”UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;29;GFK3213;Plain nut 3/8”UNF
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;31;11K9181;Clip ,pipe to subframe
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;32;FAM7821;Pressure differential warning activator (PDWA)
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;33;GB4999;Copper nickel non rust easy bend brake pipe kit less servo
cat002;chap0206;162;Brake and Brake Controls;Brake Pipes - Front to Rear Split 1985 on;34;GB5000;Copper nickel non rust easy bend brake pipe kit with servo
cat002;chap0206;163;Brake and Brake Controls;Brake Pipes Era Turbo Only;13;3H2424;Rear 3 way connector UNF
cat002;chap0206;163;Brake and Brake Controls;Brake Pipes Era Turbo Only;16;GBH246;
cat002;chap0206;163;Brake and Brake Controls;Brake Pipes Era Turbo Only;17;GBH250;Rear hose - was GBH173
cat002;chap0206;163;Brake and Brake Controls;Brake Pipes Era Turbo Only;18;HD10;Hose to rear cylinder
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;1;FZX3013;Carburettor HS4 with wax stat jet and AAC needle 998cc
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;2;AUC8103A;Dash pot damper for HS4 carburettor
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;3;AUD3306;Spring for loading swinging needle
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;4;NZX4005;Swinging needle ADE 998cc Europe
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;4;CUD1002;Swinging needle AAC
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;6;AUC4387;Dash pot spring Red 4.5oz standard fitment
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;6;AUC4587;Dash pot spring Blue 2.5oz special tuning alternative
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;7;JZX1394;Screw for dashpot and float lid (not HIF float lid)
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;8;WZX1442;Jet bearing kit
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;9;AUE266;Lid assembly with float and needle valve
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;11;AUC8459;Gasket for float bowl
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;12;AUC1152;Float pin
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;13;WZX1100A;Float needle valve and seat with gasket
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;13;CA90;Super flow float needle and seat upgrade
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;14;LZX1111A;Wax stat jet assembly
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;15;WZX1177;Throttle spindle with screws and gaskets
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;16;WZX1324;Throttle disc with screws and gaskets
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;17;AUD3080;Spindle repair bush 5/16” I/D and ream body to 9.5mm
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;18;CSK65;Service kit, needle valve, jet and gaskets
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;18;CRK219;Rebuild kit, with full spindle/disc repair also
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;18;CRK227;Rebuild kit, with full spindle/disc repair also
cat002;chap0207;140;Fuel & Exhaust;Carburettor HS4;18;CRK121;Rebuild kit, with full spindle/disc repair also
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;1;FZX3006;Carburettor HIF44 (1 3/4”) was FZX1531
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;2;LZX1521;Chamber and piston HIF44 only
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;3;JZX1394;Screw for dashpot
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;4;AUD4252;
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;5;LZX1511;Dash pot damper
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;5;LZX2085;Dash pot damper
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;6;AUD4355;Dash pot spring, red 4.5 oz
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;6;AUD4398;Dash pot spring, yellow 8oz special tuning alternative
cat002;chap0207;141;Fuel & Exhaust;Carburettor HIF38 and HIF44;7;WZX1455A;Jet assembly for HIF38
